simulation_n,seed,candidate_num,objective_score,S1_discharge_fraction,S1_discharge_mass_kg,S2_discharge_fraction,S2_discharge_mass_kg,S3_discharge_fraction,S3_discharge_mass_kg,diastatic_power_WK,fine_extract_db_pct,moisture_pct,total_protein_pct,wort_colour_EBC,wort_pH
180,221,3,0.4020055237853033,0.509766,4078.125,0.166992,1335.9375,0.448242,3585.9375,331.9984794681176,81.72568402107635,4.296500252367756,10.56490876528607,3.8710980057169104,5.959685273905688
180,221,4,0.3902840104771681,0.501962,4015.695067,0.346307,2770.459641,0.276731,2213.845291,330.0808758298128,81.66028603199277,4.315836984939989,10.652420557438232,3.883854558787522,5.955838117687874
181,222,1,0.38712303711869306,0.645267,5162.134476,0.394347,3154.777426,0.085386,683.088098,329.4281420837485,81.64671589118957,4.321755148711225,10.680217106383697,3.888679582982767,5.954522547681464
181,222,2,0.4056492586390626,0.261818,2094.545455,0.200455,1603.636364,0.662727,5301.818182,332.5132650403199,81.74418753548595,4.291236897361662,10.54119892223391,3.8677261020541778,5.960717394955708
181,222,3,0.400309154370791,0.378514,3028.109029,0.387138,3097.103918,0.359348,2874.787053,332.02545876560913,81.65888814296424,4.301400947028625,10.579195783153425,3.8671565313133196,5.9597864256001385
181,222,4,0.3899550417110286,0.565934,4527.46988,0.278946,2231.566265,0.28012,2240.963855,329.98862678130996,81.6646709955378,4.316191919177215,10.654904576280721,3.8848866212793647,5.955647814890372
182,223,1,0.38712342080290724,0.644541,5156.328936,0.395523,3164.187482,0.084935,679.483581,329.42802363061656,81.64676058659349,4.3217526203464205,10.680211343645162,3.8886830784806925,5.954522276193253
182,223,2,0.40588270429747747,0.32877,2630.162703,0.396355,3170.838548,0.399875,3198.998748,332.95355102497035,81.66037918113324,4.294346187365578,10.543753161712571,3.8593069542939795,5.961669338119345
182,223,3,0.3955450996141717,0.492632,3941.058701,0.255686,2045.487307,0.376682,3013.453992,330.9352201098177,81.704941505233,4.3060364760759775,10.609875272692271,3.87903333054869,5.957541352810098
182,223,4,0.3890514121385359,0.501562,4012.493955,0.428744,3429.953248,0.194694,1557.552797,329.898209698737,81.64145833542833,4.318641304621492,10.663643764653138,3.8843698246286085,5.95548039584356
183,224,1,0.38712300878050726,0.637173,5097.384076,0.383129,3065.031375,0.104698,837.584549,329.4320833141857,81.64587492355751,4.3217899142802745,10.68026076877643,3.88859917682853,5.954531132047692
183,224,2,0.40863672436672244,0.298611,2388.888889,0.409722,3277.777778,0.416667,3333.333333,333.41027497134655,81.65600769142502,4.291264450068042,10.527481427568025,3.855160470281334,5.962599484450997
183,224,3,0.39535290820103186,0.697635,5581.077844,0.157455,1259.640719,0.26991,2159.281437,331.2732338187075,81.62602474213246,4.30953695962241,10.615176512425572,3.871760059873107,5.958282295056792
183,224,4,0.3878969116232201,0.748371,5986.970118,0.376629,3013.029882,0.0,0.0,329.53638058537445,81.66237334181702,4.319749617481264,10.672535304976492,3.8886243259524456,5.954731389359007
184,225,1,0.3871215633479179,0.638604,5108.828139,0.395601,3164.809333,0.090795,726.362528,329.4284926747959,81.64656643881449,4.321763943270503,10.680238096353108,3.888668283568362,5.954523363137696
184,225,2,0.4112425812243848,0.161638,1293.103448,0.471983,3775.862069,0.491379,3931.034483,333.94400903938754,81.62764711508247,4.289439282046891,10.513794630150096,3.8490230530653715,5.963702613835504
184,225,3,0.3967267465687161,0.427257,3418.056919,0.341143,2729.146222,0.3566,2852.79686,331.2843509274883,81.67860617132068,4.305437181899736,10.60270614681477,3.8745862323597957,5.958268346956057
184,225,4,0.3905136297527583,0.470597,3764.77655,0.458073,3664.584334,0.19633,1570.639116,330.24125058508616,81.63676618444319,4.316434256107598,10.651745067013778,3.881177176186279,5.956179997961301
185,226,1,0.38712658709905295,0.635051,5080.405933,0.380855,3046.838407,0.109094,872.75566,329.43362820501267,81.64572739655789,4.32178963003314,10.68023614848384,3.8885777766890057,5.9545343704933344
185,226,2,0.40440241730617543,0.346988,2775.903614,0.379518,3036.144578,0.398494,3187.951807,332.6747409421774,81.6683240935206,4.2958244024765335,10.552477192934566,3.862131330476122,5.961097860180928
185,226,3,0.3923153357454581,0.508249,4065.989848,0.288388,2307.106599,0.328363,2626.903553,330.3957935987005,81.68408980530197,4.3116634868910335,10.635055174539245,3.8824853857757455,5.9564608434445345
185,226,4,0.3877164045209672,0.641989,5135.909214,0.483011,3864.090786,0.0,0.0,329.50374834041645,81.6603830957489,4.320145694734014,10.674225571272558,3.888792664803003,5.954666530806146
186,227,1,0.3871199789804121,0.642093,5136.746772,0.388686,3109.487088,0.094221,753.766141,329.4294299902023,81.64628638427415,4.321778326488231,10.68026682576927,3.8886447137399958,5.954525460290178
186,227,2,0.40313329657084157,0.394364,3154.915591,0.283764,2270.109235,0.446872,3574.975174,332.2285213624636,81.71748335107264,4.295406293654977,10.558087783080875,3.868676242901783,5.960157934199235
186,227,3,0.39516286171381027,0.40625,3250.0,0.482955,3863.636364,0.235795,1886.363636,331.2483214483774,81.62354502532443,4.309912692896004,10.616686979482205,3.871835224070354,5.958233447099845
186,227,4,0.3912890050251622,0.529846,4238.765518,0.595154,4761.234482,0.0,0.0,330.07267680119855,81.70702927465858,4.312327638091369,10.642018655794127,3.8865214827699335,5.955789013775373
187,228,1,0.3871197605191387,0.64065,5125.199362,0.391248,3129.984051,0.093102,744.816587,329.4289423103443,81.64637917775914,4.32177488527544,10.680264004897948,3.888654037137523,5.954524405901829
187,228,2,0.4068415954960059,0.425914,3407.310705,0.135117,1080.939948,0.563969,4511.749347,332.6705028231814,81.7511801225718,4.2895268178139405,10.533649640777494,3.866770666440473,5.961031718252535
187,228,3,0.39707173824056424,0.401876,3215.005599,0.401876,3215.005599,0.321249,2569.988802,331.4963551431925,81.64748484955783,4.306229003476782,10.601820008227383,3.871045268196012,5.95872030942292
187,228,4,0.3895309034122255,0.563767,4510.135135,0.555427,4443.412162,0.005807,46.452703,329.7867009884985,81.68756817230451,4.315952958077713,10.657294243640848,3.8878845481323125,5.955222021972383
188,229,1,0.3871220250860597,0.645519,5164.149648,0.392022,3136.17642,0.087459,699.673932,329.4284993664018,81.64658844374294,4.321762212294407,10.68023280047704,3.8886694488711746,5.954523361439883
188,229,2,0.4094584055436483,0.295995,2367.961165,0.387743,3101.941748,0.441262,3530.097087,333.4724152660912,81.6696498413095,4.289757616969799,10.52200492373876,3.8553872538668412,5.962716150222993
188,229,3,0.3907819967879958,0.465951,3727.61194,0.461754,3694.029851,0.197295,1578.358209,330.3024479578218,81.63598382509785,4.31603634700935,10.649609841676945,3.8806106573103767,5.956304766702509
188,229,4,0.3895342925933314,0.567916,4543.331913,0.557084,4456.668087,0.0,0.0,329.7814322445883,81.6888300905359,4.315895964545474,10.657204320642757,3.887999686699957,5.955210450540458
189,230,1,0.3871257869842027,0.647659,5181.273109,0.395498,3163.98521,0.081843,654.741681,329.42803110917714,81.64687903954228,4.321743515927871,10.68018391533473,3.8886895952807485,5.954522209115099
189,230,2,0.4091421033149551,0.174569,1396.551724,0.407328,3258.62069,0.543103,4344.827586,333.47983221989864,81.65785800514294,4.290602913560886,10.52442670653037,3.854668759090004,5.962739394780411
189,230,3,0.3995054589016763,0.386576,3092.606535,0.383357,3066.857401,0.355067,2840.536064,331.87851368886413,81.65999480870938,4.3024153582855025,10.584499710412445,3.868473953570487,5.959487371135878
189,230,4,0.39128644625468534,0.467462,3739.699776,0.513574,4108.591504,0.143964,1151.708719,330.35488677161453,81.64758449231601,4.3147580143142115,10.644968092610103,3.880806943832817,5.956403156993656
190,231,1,0.38712039801791037,0.642816,5142.52854,0.387587,3100.698586,0.094597,756.772874,329.4296907496506,81.64625210570462,4.321778994865991,10.68026481921873,3.888640580661788,5.954526013414133
190,231,2,0.4045783700963138,0.35041,2803.278689,0.364754,2918.032787,0.409836,3278.688525,332.6615464765796,81.67714597746055,4.295249185123411,10.55095453265362,3.862734208349692,5.9610649502352056
190,231,3,0.3977513766117521,0.380245,3041.963016,0.52596,4207.681366,0.218794,1750.355619,331.7425656206799,81.62184223747508,4.306346496448474,10.598384633642654,3.867516315580411,5.959237903018091
190,231,4,0.391964057999049,0.461302,3690.419636,0.384699,3077.593032,0.278998,2231.987332,330.48358931008323,81.65031463195781,4.313586942996191,10.639474839602675,3.8798585965610464,5.956662516216225
191,232,1,0.3871203929656322,0.640549,5124.393883,0.38626,3090.078329,0.098191,785.527788,329.430335256615,81.64611455581102,4.321784682118811,10.680271965485426,3.8886274303944997,5.954527417228943
191,232,2,0.4076768134597741,0.313402,2507.216664,0.393021,3144.169264,0.418577,3348.614072,333.21987413964456,81.66444925855536,4.292043545978398,10.532747958863743,3.857256803768935,5.962207124836822
191,232,3,0.40225216561381033,0.531,4248.0,0.153,1224.0,0.441,3528.0,332.07522694753413,81.71846806403863,4.296477505115919,10.563659793078,3.870041157852282,5.9598460758105665
191,232,4,0.3894293057450564,0.506392,4051.134644,0.371823,2974.583964,0.246785,1974.281392,329.9384916590143,81.6508007529875,4.3176263937481805,10.659979309567396,3.8845445575675575,5.955555676990049
192,233,1,0.3871225307812959,0.642247,5137.979709,0.383304,3066.431407,0.099449,795.588884,329.43128182888836,81.64602141002553,4.321784718355727,10.680257511545822,3.8886141652673296,5.9545294033743295
192,233,2,0.4085893805633631,0.298295,2386.363636,0.412287,3298.295455,0.414418,3315.340909,333.41002991430156,81.6545111176046,4.2913806043709,10.52783366058498,3.85507942179597,5.962600026293517
192,233,3,0.39318428894299473,0.45267,3621.362637,0.367516,2940.131868,0.304813,2438.505495,330.69046240630104,81.65924367111674,4.311357735759664,10.629604554874362,3.8785865081705797,5.957076250198447
192,233,4,0.38791648163953524,0.618902,4951.213347,0.306086,2448.685541,0.200013,1600.101112,329.6177548448428,81.64606444553085,4.320386867767781,10.673195144151915,3.8870227696675883,5.954907897773082
193,234,1,0.38712092251013674,0.643239,5145.908412,0.392469,3139.755647,0.089292,714.335941,329.4284975815888,81.64653287442164,4.321766470521083,10.680245602615733,3.888666376941469,5.954523396406672
193,234,2,0.41214940302737113,0.185756,1486.046512,0.468314,3746.511628,0.47093,3767.44186,334.06766837967916,81.63027662325075,4.288313614081,10.508515174863318,3.8481122194141095,5.963951805679784
193,234,3,0.3939782124338533,0.49288,3943.036821,0.278687,2229.493256,0.353434,2827.469923,330.6813202879087,81.69441018068687,4.308739775711033,10.62189132270373,3.880618340910735,5.9570332712922855
193,234,4,0.39105841414492376,0.676835,5414.683374,0.21552,1724.16113,0.232644,1861.155496,330.366703168426,81.63482720701833,4.315644158674368,10.647444734970398,3.8799972109161804,5.956436002495136
194,235,1,0.3871233104357213,0.64443,5155.443489,0.395469,3163.749629,0.085101,680.806882,329.428032134284,81.64675317576592,4.321753122855505,10.68021272034676,3.8886825940871326,5.954522298601381
194,235,2,0.4102859638500599,0.643717,5149.73262,0.048128,385.026738,0.433155,3465.240642,333.61253849614076,81.66686029914598,4.288922776856918,10.517344661399358,3.8540346448573337,5.963002525585707
194,235,3,0.40605721734133254,0.327828,2622.624434,0.394514,3156.108597,0.402658,3221.266968,332.97560000351706,81.66164772795229,4.294084388276488,10.542628549390738,3.8591889763091687,5.961713214725976
194,235,4,0.38948185548977565,0.529006,4232.044199,0.327924,2623.388582,0.268071,2144.567219,329.90226720496486,81.660941539544,4.3171226597092405,10.659025406743645,3.8854175453168476,5.955475102231548
195,236,1,0.3871231389400124,0.633548,5068.385369,0.39625,3170.000837,0.095202,761.613794,329.4293577822607,81.64646212558351,4.321765441821532,10.680229282660587,3.8886550943079676,5.954525191671653
195,236,2,0.4078250723653742,0.308949,2471.590909,0.402699,3221.590909,0.413352,3306.818182,333.2689318845378,81.65904560639773,4.292089440118374,10.532130906746843,3.8565373039063884,5.962310460402203
195,236,3,0.3911116507348868,0.479813,3838.507401,0.366018,2928.145559,0.279168,2233.347039,330.2782047928673,81.65600901058808,4.314687951060771,10.645937625599737,3.8819303741534634,5.956241648770904
195,236,4,0.39846132409968027,0.434659,3477.272727,0.292614,2340.909091,0.397727,3181.818182,331.4772087025087,81.70486638319616,4.3019888810725595,10.589394201640623,3.8743967759680884,5.958641595497532
196,237,1,0.3871227205411301,0.640687,5125.493799,0.39667,3173.357832,0.087644,701.148369,329.4281531400477,81.6466974735369,4.321756472929249,10.680220908940852,3.8886784652815556,5.95452258291484
196,237,2,0.4109769608952577,0.266293,2130.344108,0.419969,3359.749739,0.438738,3509.906152,333.7835353012898,81.6530007751371,4.288702668235758,10.51405361545666,3.851803160146165,5.9633592591545
196,237,3,0.39025258521122574,0.491207,3929.656027,0.371281,2970.251007,0.262512,2100.092966,330.1106036332471,81.65255224598312,4.316205436943886,10.653068562627853,3.8831708202191724,5.955903833272735
196,237,4,0.39901047320784977,0.43618,3489.443378,0.28071,2245.681382,0.408109,3264.87524,331.547904207593,81.71070502355548,4.301014168122469,10.585382439635207,3.8741169097907484,5.95878104671914
197,238,1,0.3871383296520637,0.656447,5251.579898,0.396216,3169.726151,0.072337,578.693951,329.42889539230714,81.64733109641682,4.321702520149627,10.680047631336462,3.888707322516258,5.9545236496076
197,238,2,0.40463585500051624,0.063806,510.447761,0.503731,4029.850746,0.557463,4459.701493,332.9992267354124,81.60788754348378,4.298014373389983,10.554055016548219,3.856000361514804,5.961798508433782
197,238,3,0.3999856335046654,0.391578,3132.621951,0.358041,2864.329268,0.375381,3003.04878,331.892923151546,81.67480033738998,4.3011766173245665,10.580561803488374,3.8691733251409324,5.959506339496404
197,238,4,0.3895938111773427,0.489867,3918.932946,0.422255,3378.036122,0.212879,1703.030932,330.0224231672033,81.64069405217288,4.317770740490615,10.659121095822561,3.8832657108711137,5.955733069320272
198,239,1,0.3871234887174672,0.638961,5111.688312,0.397792,3182.337662,0.088247,705.974026,329.4282675664823,81.64671207908073,4.3217545014747385,10.680213234170642,3.8886782986969433,5.9545228050479855
198,239,2,0.4041822275335277,0.152961,1223.684211,0.848684,6789.473684,0.123355,986.842105,332.62006958706127,81.67218303416422,4.295938489260503,10.553660551057492,3.86281299260689,5.9609842021829165
198,239,3,0.4048948555573529,0.347809,2782.47331,0.364324,2914.590747,0.412867,3302.935943,332.7102222133679,81.67780045081916,4.294835162684675,10.548963607848364,3.862354536042365,5.961163303325179
198,239,4,0.39191586624696634,0.450664,3605.314961,0.429626,3437.007874,0.24471,1957.677165,330.5407547146069,81.63605755496154,4.314248506215814,10.640580061499639,3.8785779435268632,5.956788457849389
199,240,1,0.38712466694861364,0.634918,5079.341317,0.398545,3188.358577,0.091538,732.300106,329.4288901804115,81.64663925297795,4.3217554082790555,10.680206375907757,3.8886689313157703,5.954524119474728
199,240,2,0.40620858911069085,0.337361,2698.891626,0.360222,2881.773399,0.427417,3419.334975,332.9034809791849,81.68185317666693,4.29308026817737,10.54072571254465,3.8609279031551287,5.961552787708992
199,240,3,0.38853274464179655,0.57257,4580.56266,0.517903,4143.222506,0.034527,276.214834,329.64684573795046,81.66991406031522,4.318347462095948,10.666629374934761,3.888099108154689,5.9549503875672025
199,240,4,0.396267430071298,0.411036,3288.288288,0.396396,3171.171171,0.317568,2540.540541,331.3368288236289,81.64942323995241,4.307273970702996,10.60740916097623,3.872516429368049,5.958395138524494
200,241,1,0.38712957858305164,0.637352,5098.812188,0.402533,3220.261663,0.085116,680.926149,329.4284845778251,81.64697480126704,4.321732809470759,10.680144819522662,3.88869103957616,5.9545230631165
200,241,2,0.4087642561159888,0.313063,2504.504505,0.351351,2810.810811,0.460586,3684.684685,333.26692636906154,81.6901700525277,4.289726876774401,10.525074070799176,3.858283580960414,5.962284775178497
200,241,3,0.39186215445160694,0.497001,3976.008969,0.312528,2500.224215,0.315471,2523.766816,330.33769334493735,81.67664327046107,4.312666829858407,10.638959053499262,3.8825682727611923,5.956348076099979
200,241,4,0.389278605727456,0.520152,4161.219845,0.513086,4104.688211,0.091761,734.091944,329.85549086323863,81.66129452075064,4.317445518935535,10.660713620449084,3.885836953176416,5.955379905129985
